text,airline,prediction
Back to real life... and big thanks to @AirCanada for dragging our brand new luggage through the mud and stomping o‚Ä¶ https://t.co/V0XFi76DJ0,AirCanada,negative
"RT @blgrieb: Unheralded, @AirCanada sponsored a cancer family. In a suite @NHLJets . In @cdgrieb 's name. Just wonderful. #FanFlight",AirCanada,negative
@AirCanada your customer service is from hell.,AirCanada,negative
@AirCanada classic response with no results. Ì†ΩÌ±çÌ†ºÌøº,AirCanada,negative
RT @AirCanada: Enhance your travel experience in Intl. #Business Class with luxurious amenities available onboard our #B787 and retrofitted‚Ä¶,AirCanada,negative
We're 5h away from our @AirCanada flight from @MCO to cold Quebec and this is how we're spending them!‚Ä¶ https://t.co/xxqTGF6vnK,AirCanada,negative
"Dear @AirCanada, I was dubious when I heard about your upgrade auction. Now an enthusiastic believer - that was awesome; thank you so much!",AirCanada,negative
@AirCanada can you explain if this is for all week or just today's date?,AirCanada,negative
@AirCanada We found this suitcase on the weekend.  Was in an antique shop in Minto NB.  Curious as to what year thi‚Ä¶ https://t.co/JrAwW6bi1Y,AirCanada,negative
"There's nothing like a rude customer service agent to start your travel day off right! Thanks @AirCanada, you really know how to pick them!",AirCanada,negative
RT @KAOSpoint: @josh_edu @aeroportsMTL @AirCanada @globeandmail that's you above the Ottawa river. Glad you made it safely back! Thank you‚Ä¶,AirCanada,negative
@AirCanada great job on the forward thinking for the potential storm at YYT and allowing passengers to rebook @SJMHA @CapsAtomA,AirCanada,negative
@docaggarwal @Dyson @AirCanada and its still shit,AirCanada,neutral
@AirCanada It's interesting that all of the cities mentioned have reasons for the warnings yet YYT has a warning just for the hell of it.,AirCanada,negative
@Scott_on_the_go @LauraAnn53 @AirCanada oh I didn't realize!,AirCanada,neutral
@LauraAnn53 @TheRealMegOB @AirCanada yeah if you're flying on a buddy pass from an employee there is a dress code.,AirCanada,negative
Premium structural services on your schedule 905-678-1234 @WestJet  @SunwingVacay  @AirCanada  @airtransat‚Ä¶ https://t.co/f4BetADjF2,AirCanada,negative
"@TweetingYarnie As does @AirCanada 
https://t.co/0zXtmFTvER
@united",AirCanada,neutral
Hurray! Thanks @AirCanada #expat #armylife https://t.co/Tp0CnvlMyV,AirCanada,positive
@TheRealMegOB @AirCanada It's when you aren't paying for your flight. Like if your parents worked for the airline &amp; you flew standby.,AirCanada,negative
"RT @nadatoprada101: NEW BLOG POST

My flying experience on @AirCanada en route to Toronto! 

https://t.co/xSyjngi7pp

#travelblogger #airca‚Ä¶",AirCanada,negative
Soooooo what's up with these girls not being allowed on a flight for wearing leggings? @AirCanada you aren't like this right?,AirCanada,negative
"Thanks @AirCanada for the worst flying experience into Dallas... oh wait, I'm still in Austin. Here's hoping I make it in today!",AirCanada,negative
"@jodam @AirCanada Unfortunately we do not know what situation you are going through right now, but please email us so we can look into this",AirCanada,negative
"RT @SecretFlying: HOT!! Dublin, Shannon or Cork, Ireland to Toronto, Canada from only ‚Ç¨274 roundtrip with @AirCanada &amp; @United.

https://t.‚Ä¶",AirCanada,neutral
"@jodam @AirCanada John, we are sorry you are experiencing difficulties, can you email us at info@saraa.org, we would be glad to discuss.",AirCanada,negative
Been searching for that unsubscribe button for awhile... I think it's on the @AirCanada or @WestJet site. #nlwx https://t.co/vVlCHGExLh,AirCanada,negative
@JBirchall23 @emilytolloczko @AirCanada enjoy!,AirCanada,neutral
@blgrieb @AirCanada @NHLJets @cdgrieb Watching this all unfold was very heartwarming.  Proud of everyone that made it happen.,AirCanada,negative
@AirCanada @ACAltitude @AirCanadaRouge Premium Rouge....not really all that premium....cheaper than mainline...no.,AirCanada,negative
"@AirCanada @ACAltitude @AirCanadaRouge seriously, is Rouge where mainline aircraft go to die? #FilthyPlane even the pillows are dirty...",AirCanada,negative
"@AirCanada If it's not connected to the internet, it's not wifi!!",AirCanada,neutral
@AirCanada what happened to my seat. Got to the gate and they tell me i have no more seat WTF,AirCanada,negative
"Awaiting @AirCanada 7350 from YYZ to BWI (@TorontoPearson, Mississauga, Ontario)",AirCanada,neutral
@AirCanada #ac882 no words to describe the horrible vegetarian dinner provided. Ketchup on pasta is not a meal!,AirCanada,negative
"So pissed @AirCanada for ""selecting"" me for an ""extensive"" search, a NEXUS card holder! FU! #aircanada #customerexperience",AirCanada,negative
RT @zizou10105: @SneakyEaks @AirCanada joining this twitter fad makes me realise how much rope you must have been calling for trying to get‚Ä¶,AirCanada,negative
Ready to jet of on honeymoon with @emilytolloczko and @AirCanada Vancouver her we come Ì†ΩÌ∏é https://t.co/U8NgpbDYFK,AirCanada,neutral
"@AirCanada no, because I had to get it last night. I will do it now..i spoke.to a rep that gave me no better info than I had on my own.",AirCanada,negative
RT @TranslatedWorld: Just flew @AirCanada - inflight music-album The Curator (Monocle) features interview with @londonkoreanist translator‚Ä¶,AirCanada,negative
"@AirCanada yes, I have filed a claim. Two different flights from Toronto have come in and I don't have a word on my bag.",AirCanada,negative
"@WestJet pretty sure the @aircanada flights that have already left to NYC this morning didn't have a problem with ""air traffic control""",AirCanada,negative
@rljd by agreeing to use pass to fly @united the employee and guests must conform to the policy. I did as a child flying @AirCanada pass!!,AirCanada,negative
"Sleeping on a plane is not ideal, I mean if you're poor!!! #tired #jetlag @AirCanada #travellingtheworld",AirCanada,negative
@AirCanada where is the luggage? We arrived an hour ago! #AC091 https://t.co/Zy1TE9ccpU,AirCanada,negative
@AirCanada Ridiculous I am moved from row 14 to 41 and reason was weight and balance? You hide behind words to give better sits 2 others,AirCanada,negative
"@AirCanadaRouge I asked @AirCanada before, but as you're #Rouge, looking forward to meeting! When aboard do you give Cuba Tourist Cards?",AirCanada,negative
RT @soederberg1: bid for your #airplane seat?! another brilliant solution by @aircanada @leilanifarha Ì†ΩÌ∏¨ @AHAkramLodhi @j_montgomerie @Thoma‚Ä¶,AirCanada,negative
RT @AirCanada: Our new livery on approach over @TorontoPearson. Thanks to plane-spotter John Chung for capturing our freshly painted bird!‚Ä¶,AirCanada,negative
"@zizou10105 @AirCanada Haha Bean, the ropiest of trips, over 2 days to get home! Flying to Boston for the craic!",AirCanada,negative
hi!quick question do you have a dress code for pass travelers? @vueling @flymepegasus @AirAsia @AirCanada @CzechAirlines @HainanAirlines thx,AirCanada,negative
This is Abuse - legal proceedings should be taken to close these #Slaveworlds down! @JustinTrudeau @AirCanada‚Ä¶ https://t.co/89FWSX29Vo,AirCanada,negative
"HOT!! Dublin, Shannon or Cork, Ireland to Toronto, Canada from only ‚Ç¨274 roundtrip with @AirCanada &amp; @United.‚Ä¶ https://t.co/zsy5fzmTvA",AirCanada,neutral
@ArleneDickinson @TheShaunaShow @united @AirCanada what exactly is the employee perk dress code? Forced to change into a dress= sexism.,AirCanada,negative
Good morning @AirCanada good to see you again....,AirCanada,neutral
@AirCanada I hope you will get in touch quickly and offer a suitable compensation. #AirCanada #responsibility #CSR,AirCanada,negative
@AirCanada: I just filed a #complaint regarding MTL-TO flight cancelled on 19 March which ended up being a #nightmaretrip for my #baby and I,AirCanada,negative
@MarkBusse @AirCanada Its so natural an evolution that I just forget all that came before. This is the way it should be.,AirCanada,neutral
@josh_edu  Amazing video quality! The blades don't appear to be spinning when clip is stopped. @aeroportsMTL @AirCanada @globeandmail,AirCanada,negative
@MarkBusse @AirCanada honestly I quite like to bold red and black and the maple leaf in the bottom. Getting rid of the blue was good too.,AirCanada,negative
@AirCanada how could you sell me a standby codeshare ticket and not tell me? Off to an intl location with no boarding pass &amp; awful service,AirCanada,negative
Hey @AirCanada first class service in biz class tonight on SJC to YVR AC8591. She really really cares &amp; it shows. Please thank her for us.,AirCanada,negative
"RT @SecretFlying: Houston, Texas to Hong Kong for only $531 roundtrip with @AirCanada &amp; @United

https://t.co/gcB9OwIbmB https://t.co/VYDgZ‚Ä¶",AirCanada,neutral
What do all you design nerds think about @AirCanada‚Äôs new look and livery? You‚Äôve been awfully quiet. https://t.co/ZNEoHqa9aL,AirCanada,negative
@DuncanBureau @AirCanada @TwitterSA so awesome. enjoy.,AirCanada,positive
"RT @flyYYG: It's time to hop aboard! Where to next? @AirCanada 
Photo by Jodi Harper https://t.co/GLmcJAlEP2",AirCanada,neutral
@ACAltitude @AirCanada land crew in SF are treating the passengers as cattle! Shame it. https://t.co/0C3PcheMqn,AirCanada,negative
@VirginHolidays @AirCanada just purchased the upgrade seats as it was the only way to sit near each other,AirCanada,negative
@AirCanada and the North America number will not work in Singapore. Now what?  Go to the airport??,AirCanada,negative
@AirCanada um yah. That's the number I had in the first post. They refer you to the North America number. Say they can't change reservations,AirCanada,negative
Thanks @VirginHolidays we booked our honeymoon months ago and have found out we're sitting no where near each other on our @AirCanada flight,AirCanada,negative
@jodam @united @AirCanada I warned you.,AirCanada,neutral
787 from @AirCanada https://t.co/0wxc9spBnm,AirCanada,neutral
@RachelElysha @AirCanada are you for real?!??,AirCanada,neutral
RT @TomPodolec: .@AirCanada Jazz #AC8919 from Quebec City being given priority to land #Toronto Rwy 15L. Medical emergency. @Peel_Paramedic‚Ä¶,AirCanada,negative
RT @TomPodolec: DIVERSION @AirCanada #AC722 to New York LGA coming back to #Toronto. Poor weather/low ceiling. https://t.co/12z7ui5EIG,AirCanada,negative
@AirCanada that number does not work in Singapore!,AirCanada,neutral
@aircanada Please explain how someone is to change their flight when in Singapore when the office there (65 6238 8112) refers you to a NA #,AirCanada,negative
"Our final pose on stage at @AirCanada / JNTO ‚ÄúExplore #Japan Night‚Äù last Thursday.

#moonlighting #„Çà„Åï„Åì„ÅÑ #Markham‚Ä¶ https://t.co/NpwblAyhXo",AirCanada,negative
@pfc_rat Post your @AirCanada Complaint on https://t.co/nbrmiHdxgA to hold them accountable and get results. #AirlineComplaints,AirCanada,negative
"Unheralded, @AirCanada sponsored a cancer family. In a suite @NHLJets . In @cdgrieb 's name. Just wonderful. #FanFlight",AirCanada,negative
"RT @Cmdr_Hadfield: For collectors - a rare trio, donated to the BC Aviation Museum by a thoughtful @AirCanada flight attendant. https://t.c‚Ä¶",AirCanada,negative
"@winniegiang Hi Winnie, we're sorry to hear that. We know that @AirCanada ground staff is doing their best to get your bags quickly.",AirCanada,negative
@united @AirCanada but blame this on team at MDt - I will never fly out of harrisburg - worst airport in us,AirCanada,negative
@AirCanada Can you pls tell me how would I rest assured if I haven't got any response for 11 days!,AirCanada,negative
@united @AirCanada certificate and now not even sure I have a seat.  Being polite when they screw u over doesn't matter to me,AirCanada,negative
Just when I thought @united  was the worst airlines - started flying @AirCanada - what a joke airlines - leaves me in Toronto with $10 food,AirCanada,negative
"@GrahamGillette @AirCanada You're not alone, Graham! I've been waiting for 11 days to get an answer! I gave up calls already.!",AirCanada,negative
"RT @erik_griswold: @DeAnnSmithkc @Heather_Poole @amandarosewhy 
Here is @AirCanada 's policy:

https://t.co/0zXtmFTvER https://t.co/Ibv37OE‚Ä¶",AirCanada,neutral
"@DeAnnSmithkc @Heather_Poole @amandarosewhy 
Here is @AirCanada 's policy:

https://t.co/0zXtmFTvER https://t.co/Ibv37OE8C6",AirCanada,neutral
RT @OhSnap_LookE: And these @AirCanada customer service agents are NOT trying to be helpful at all,AirCanada,negative
32 days and still nothing from @AirCanada complaint filed with @AirComplaints and will file 1/day until resolved. #customerservicefail,AirCanada,negative
"I'm wondering when exactly I will get an answer from  @AirCanada 
Customer Service cannot be that bad!",AirCanada,negative
@AirCanada monopolistic practices will be challenged soon.. https://t.co/NJ1MQvb3ks,AirCanada,negative
"It's been 11 days and still no response from @AirCanada 
I don't understand why is it that hard to solve this probl‚Ä¶ https://t.co/dgEDSMIQZg",AirCanada,negative
@ambeeermc @AirCanada @united why didn't you tell me you were going to Florida,AirCanada,negative
@josh_edu @aeroportsMTL @AirCanada @globeandmail AC hires only best pilots! thankfully it was a boeing airplane so all was well!,AirCanada,negative
@AirCanada And considering I was charged an extra $700 to get home.. 25% off barely pays for half of it.,AirCanada,negative
Still kinda disappointed that all @AirCanada could offer me was 25% off my next flight and I haven't heard anything else back about it.,AirCanada,negative
"@AirCanada I have a ""Where would I clear customs"" question. Can I get an answer here? Looking to fly LAX to YYZ to YHZ.",AirCanada,negative
@ry12guy @AirCanada and the replacement comes 45 mins later for a ride that only needed to take 20 mins,AirCanada,negative
